fname,size,size_mb,url
TAV1973_CAT_CONUS.zip,46348507,46.348507,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__09%2F4a%2F7b%2F094a7b528bc2313136740794c1e1c793d367a2ab
TAV1972_CAT_CONUS.zip,46802981,46.802980999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__cb%2F72%2F2d%2Fcb722d4940949ebb02d621aff21018dc2ff70ea5
TAV1971_CAT_CONUS.zip,46687034,46.687034,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__b4%2F0d%2F4b%2Fb40d4b55831302617b306b089a88cd131c3910d1
TAV1970_CAT_CONUS.zip,46685274,46.685274,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__d8%2F3d%2F7e%2Fd83d7ea908b4d16f8915ed02ccab83cd68f69620
TAV1969_CAT_CONUS.zip,46576205,46.576204999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__19%2F4f%2Fbf%2F194fbfa1540008108760116bfb556995b794b8dd
TAV1968_CAT_CONUS.zip,46526754,46.526754,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__1f%2F68%2Fe0%2F1f68e01bf1988fe1060ec6cb3febd35ca6dc127a
TAV1967_CAT_CONUS.zip,46640871,46.640871,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__65%2F4d%2F08%2F654d08440c3fa3b0c75246dd35973ad9dcd5ca0f
TAV1966_CAT_CONUS.zip,46626337,46.626337,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__12%2F81%2F06%2F128106ff459dba96c88e777649c3c11269290e36
TAV1965_CAT_CONUS.zip,46639472,46.639472,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__af%2F80%2F84%2Faf8084cc7acd42e8f2f4d06d8477e87c5d901ffe
TAV1964_CAT_CONUS.zip,46729466,46.729465999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__16%2Fc8%2F3a%2F16c83a0697c53ec5bff7665f6d095519539b2b7a
TAV1963_CAT_CONUS.zip,46802977,46.802977,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__35%2F1c%2Fb1%2F351cb14f31d9331fb8de32a6e0f37cbe6c0eb9d0
TAV1962_CAT_CONUS.zip,46389965,46.389965,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__50%2F4b%2F67%2F504b673a67c25555ffd2abeef633937d32c852bb
TAV1961_CAT_CONUS.zip,46296379,46.296378999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__cb%2Fbc%2F6e%2Fcbbc6e8934bd253e5937aff14fc27463ce30e80a
TAV1960_CAT_CONUS.zip,46357635,46.357634999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__b2%2F5f%2Fba%2Fb25fbae9de185f2bb45a7a43b8eaceb1a93f11c6
TAV1959_CAT_CONUS.zip,46284684,46.284684,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__65%2F55%2F05%2F6555050ee75a1db5ac9af043be9dd0c2b5111343
TAV1958_CAT_CONUS.zip,46225398,46.225398,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__03%2F95%2F72%2F0395720c28d7104a998f5605c4ca8698a62ac4c6
TAV1957_CAT_CONUS.zip,46265850,46.26585,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__0b%2Ff1%2F6b%2F0bf16b70ac1b84fc3d6698f3b71daa661d656329
TAV1956_CAT_CONUS.zip,46564870,46.56487,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__71%2Fa0%2F3b%2F71a03b6d62309d4ef100a73cfa0b130174737328
TAV1955_CAT_CONUS.zip,46661157,46.661156999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__c0%2F1a%2F4a%2Fc01a4a5a07c0f5e2ed81e677d2c72e457055af02
TAV1954_CAT_CONUS.zip,46542785,46.542784999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__a4%2F61%2Ff9%2Fa461f9763f0db36b153f6b7c2f41f6620b76a7fb
TAV1953_CAT_CONUS.zip,46318931,46.318931,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__d9%2Ff8%2F1e%2Fd9f81efc227ef5ce89c6b54798761260d00e8f46
TAV1952_CAT_CONUS.zip,46574331,46.574331,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__75%2Faf%2F3c%2F75af3c37efeba89f47b0fbab1fb4bb154c0403dd
TAV1951_CAT_CONUS.zip,46629128,46.629127999999994,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__af%2F4d%2F97%2Faf4d97c3884f775cc741a87625d64f4af3f1c467
TAV1950_CAT_CONUS.zip,46797604,46.797604,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__8a%2Fdb%2F52%2F8adb5223e148743251552cd9bc30083941d47fe0
TAV1949_CAT_CONUS.zip,46806786,46.806785999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__b1%2F44%2F37%2Fb14437d6a691604a7c5660fab2c88dd8a7c2b536
TAV1948_CAT_CONUS.zip,46653860,46.653859999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__e7%2F61%2F8e%2Fe7618e7570d61edfa4701a43fba09508ebb3d2da
TAV1947_CAT_CONUS.zip,46568137,46.568137,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__09%2F1e%2Fc3%2F091ec305d0efe51a4271541e968642cd171eff11
TAV1946_CAT_CONUS.zip,46420705,46.420705,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__21%2F96%2Ff8%2F2196f867147de649c972cccc0d46de7a27a8893f
TAV1945_CAT_CONUS.zip,46518647,46.518647,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__ab%2Fc6%2Fdc%2Fabc6dce4b550b736d65a6046a6a7c28d96801165
TAV1995_CAT_CONUS.zip,46629475,46.629475,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__a3%2F5c%2Fea%2Fa35ceaf281e3be56772754f620b5b78e45307889
TAV1994_CAT_CONUS.zip,46742067,46.742067,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__2d%2F92%2Fae%2F2d92aee72fde0bb49694ad2c9679682c58514b03
TAV1993_CAT_CONUS.zip,46679352,46.679351999999994,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__3b%2Fae%2Fbb%2F3baebb39512160b7d17f11c6ed29da393edf8a30
TAV1992_CAT_CONUS.zip,46444333,46.444333,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__f0%2Fd9%2F68%2Ff0d96830bdb8f9914212326d748d4460da80e78e
TAV1991_CAT_CONUS.zip,46424479,46.424479,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__58%2F0f%2Ffb%2F580ffba40460f3c3caf116d5908520b10b278875
TAV1990_CAT_CONUS.zip,46619495,46.619495,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__a2%2Fc7%2F7a%2Fa2c77ac153f38871c95134d164d31059c95c9fc9
TAV1989_CAT_CONUS.zip,47081534,47.081534,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__7e%2Fbc%2Fed%2F7ebceda3d3edff6b61fd21d28c38d7557e0a615e
TAV1988_CAT_CONUS.zip,47005155,47.005154999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__33%2F01%2F36%2F33013622d800a540bc3bf5a5e9007663dde86e9b
TAV1987_CAT_CONUS.zip,46538275,46.538275,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__a7%2F50%2Fa0%2Fa750a0994353a4878b93b3fd3434123e180626ab
TAV1986_CAT_CONUS.zip,46601099,46.601099,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__0b%2Ff3%2F9f%2F0bf39faebcf2ad8cd99572b3b6f7b2047490b322
TAV1985_CAT_CONUS.zip,47085659,47.085659,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__43%2F13%2Ff3%2F4313f3744f7ff122d92ea0f8f9ad9d1f28cd7ce4
TAV1984_CAT_CONUS.zip,46807006,46.807006,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__5c%2F82%2Fba%2F5c82ba4c6480928a4c55f64e0cb7b4b13b74604f
TAV1983_CAT_CONUS.zip,46614631,46.614630999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__0c%2F16%2Fff%2F0c16ff9c6fd90b1cb4de886f429c0f7221a126ab
TAV1982_CAT_CONUS.zip,46939974,46.939974,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__b0%2F22%2F3d%2Fb0223d804f88d98ff60f19c3f2aec647b9244d7f
TAV1981_CAT_CONUS.zip,46512436,46.512436,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__d9%2F8b%2Fda%2Fd98bda52449638f8df3d7f846b616b42a45dcb60
TAV1980_CAT_CONUS.zip,46738477,46.738476999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__1c%2Fb6%2F06%2F1cb606b887445704b264ab8e2a338c125fe47b7f
TAV1979_CAT_CONUS.zip,46991859,46.991859,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__5a%2F4a%2Fbf%2F5a4abfd40c1d640ce47442c37071d26f6d5da52b
TAV1978_CAT_CONUS.zip,47084480,47.08448,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__bb%2F90%2Fbb%2Fbb90bb0121adbb7ccd0cdc5e2f80fa92be0ce3d1
TAV1977_CAT_CONUS.zip,46628401,46.628401,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__73%2F70%2F42%2F7370420d1dc23d77d61145c08424c0d50a3065f2
TAV1976_CAT_CONUS.zip,46759668,46.759668,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__3d%2F6d%2Fa4%2F3d6da4d405808602f8aa91aa393c8dcc8057daeb
TAV1975_CAT_CONUS.zip,46615742,46.615742,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__2b%2F70%2F78%2F2b7078561541fffa6b183c30f7606b74549cc02f
TAV2013_CAT_CONUS.zip,47319014,47.319013999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__85%2Fa6%2Fb4%2F85a6b4c82447c0c2d23ae58c96a75e708ff89782
TAV2012_CAT_CONUS.zip,47077729,47.077729,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__d5%2Ff4%2F79%2Fd5f47907c9ac32199ee91faeae4aa7356e0eab3c
TAV2011_CAT_CONUS.zip,47152159,47.152159,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__c8%2Fae%2F01%2Fc8ae01aa0f2636607576d522bdee0303bf73a2a7
TAV2010_CAT_CONUS.zip,46232784,46.232783999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__cf%2Fea%2Fbe%2Fcfeabeeda21f325f59c3669340b369ccc7082251
TAV2009_CAT_CONUS.zip,46588225,46.588225,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__32%2F72%2F45%2F327245a576ea8c908fcafc2d81c56c505edf94c7
TAV2008_CAT_CONUS.zip,46585920,46.585919999999994,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__4d%2F5c%2F23%2F4d5c231b2d5cf8f6006751c3588ecc77dafab4a1
TAV2007_CAT_CONUS.zip,46667548,46.667548,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__78%2F22%2F64%2F7822646e649dbd5289342350157f7e4e67b1f4ad
TAV2006_CAT_CONUS.zip,46490663,46.490663,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__d5%2F54%2Fc0%2Fd554c0d49c86eae2557a20d48db730160d3ab3ae
TAV2005_CAT_CONUS.zip,46413700,46.4137,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__fe%2Ffd%2F1d%2Ffefd1d5103fb55b7841b7a3729166ba8fa82fa23
TAV2004_CAT_CONUS.zip,46044560,46.04456,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__20%2F31%2Fba%2F2031ba13e3c1a992f5d937d889f7bb40d3eef59a
TAV2003_CAT_CONUS.zip,46246773,46.246773,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__72%2F55%2F4f%2F72554f50c9dd9b8ae82751e348b3eac88cda2c1b
TAV2002_CAT_CONUS.zip,46208735,46.208735,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__0b%2F67%2F10%2F0b671054a5d8c58d087821e1762cb005a82d4053
TAV2001_CAT_CONUS.zip,46354089,46.354088999999995,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__d6%2Fba%2F5f%2Fd6ba5fbec35b2a059f7ff3d5b5ec53727cde2936
TAV2000_CAT_CONUS.zip,46470395,46.470394999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__a6%2F37%2F2c%2Fa6372cd62559cc5f63c98c4444dd0bdcbef1d4a9
TAV1999_CAT_CONUS.zip,46305338,46.305338,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__c9%2F12%2F60%2Fc912600e103da54b22a9a63df6af6dd0694df42e
TAV1998_CAT_CONUS.zip,46151446,46.151446,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__da%2Fdc%2Fb9%2Fdadcb9bed0deb8e0bf8610268b6c74999cf5bb3a
TAV1997_CAT_CONUS.zip,46187876,46.187875999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__eb%2Fe7%2Fb5%2Febe7b599066ea54a898e726dc3792d6c4ca98a69
TAV1996_CAT_CONUS.zip,46624700,46.6247,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__eb%2F49%2Fc2%2Feb49c28e8b7625f4c8ff519a8c993b67a709d608
TAV2014_CAT_CONUS.zip,49506626,49.506626,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__d6%2Faf%2F7d%2Fd6af7dfd6ce88ce3442ac5a53bf154f177180f43
TAV2015_CAT_CONUS.zip,49389543,49.389542999999996,https://www.sciencebase.gov/catalog/file/get/574ddc8ce4b07e28b66901b3?f=__disk__62%2Fc7%2F47%2F62c747be249d1346631420af598ff2cf7192cbc1
TAV2004_TOT_CONUS.zip,48941114,48.941114,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__9e%2Fec%2F23%2F9eec23553e1bcb898a47faa3ca389b90b1a036e5
TAV1946_TOT_CONUS.zip,49550974,49.550974,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__ce%2F65%2Faf%2Fce65aff352ef363921719fed998e5cb9f95db83f
TAV1949_TOT_CONUS.zip,49935644,49.935643999999996,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__d6%2Ff3%2F28%2Fd6f328a83a72ac2583d952b49ba4b84db3c0c831
TAV1950_TOT_CONUS.zip,49964154,49.964154,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__3a%2F09%2Fe5%2F3a09e5e87039f1b3b5f2c4e08a156a1e01bad627
TAV1955_TOT_CONUS.zip,49791325,49.791325,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__61%2F3f%2Ff2%2F613ff297220b38ba73408222aac9dd3e0fadaf11
TAV1951_TOT_CONUS.zip,49771562,49.771561999999996,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__3b%2Fff%2F3e%2F3bff3e2dad873e76e93c8989015a04c72e701812
TAV1948_TOT_CONUS.zip,49759150,49.75915,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__b5%2Fa3%2Fd6%2Fb5a3d6a5d43ff6b9ba60a1f5bbad64a7e33b5fee
TAV1960_TOT_CONUS.zip,49423813,49.423812999999996,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__35%2F42%2F1f%2F35421fe86e98ecfca37a9b3bd28f75774c9f1e11
TAV1947_TOT_CONUS.zip,49661400,49.6614,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__27%2Fd1%2F5e%2F27d15e097aa26daabb82860ab9bb568c9d9f7299
TAV1957_TOT_CONUS.zip,49393806,49.393806,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__bb%2F63%2Fed%2Fbb63ed9ce7bc24871c1353b85ebf0d8e879f8b64
TAV1952_TOT_CONUS.zip,49695215,49.695215,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__53%2Fa7%2Fcd%2F53a7cd82446a6f2f4051fcac03f26956defdcb23
TAV1963_TOT_CONUS.zip,49923011,49.923010999999995,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__d5%2Fe1%2F58%2Fd5e158f775d6b2617ed7359729ff547a1cf5de24
TAV1945_TOT_CONUS.zip,49638471,49.638470999999996,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__e3%2F47%2Fca%2Fe347ca6b2f96ec3c7a65d03983a76043a061403a
TAV1959_TOT_CONUS.zip,49370378,49.370377999999995,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__0b%2F05%2F34%2F0b053423ad4ae533ef66ac3cc11fee9582b49f62
TAV1970_TOT_CONUS.zip,49824843,49.824842999999994,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__c6%2Fdf%2F2c%2Fc6df2ca2ee7fdf690d16d5441bb3a0c2cc815089
TAV1962_TOT_CONUS.zip,49470400,49.4704,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__87%2Fae%2F5b%2F87ae5bc327afd2537f0598faee71bbaccda7d108
TAV1969_TOT_CONUS.zip,49712735,49.712734999999995,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__81%2Fdb%2Fc3%2F81dbc3c99e50a272923250cfa57449207f4d6313
TAV1967_TOT_CONUS.zip,49778093,49.778093,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__fe%2F0d%2F09%2Ffe0d097417a13ff3ce21d16d3384a68012d4e65d
TAV1966_TOT_CONUS.zip,49739204,49.739204,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__f8%2Fb8%2F72%2Ff8b872a223d018916e2ec23a7d2a6123fc3c8707
TAV1956_TOT_CONUS.zip,49707797,49.707797,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__59%2Fff%2F3c%2F59ff3cc066de7e17d3d68b2fb9b4b89672f10a3e
TAV1965_TOT_CONUS.zip,49799512,49.799512,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__1d%2F5e%2F97%2F1d5e978edbc69855355198fc239594f3d31fa533
TAV1983_TOT_CONUS.zip,49733677,49.733677,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__1a%2F17%2F30%2F1a1730ca48a29495922c64b4f1595df73649c349
TAV1984_TOT_CONUS.zip,49978091,49.978091,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__9c%2Fee%2F73%2F9cee73851187ce2c91b3220164cff8c86d72a803
TAV1977_TOT_CONUS.zip,49880601,49.880601,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__69%2F5a%2Ff8%2F695af8275c126e14008b5c2823a1c762ee28afd1
TAV1973_TOT_CONUS.zip,49465008,49.465008,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__98%2F66%2F73%2F986673a645de961b6d306411aa1def04351567ea
TAV1954_TOT_CONUS.zip,49671421,49.671420999999995,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__1a%2Fea%2F79%2F1aea79a0034f2eca25963a1d6fa609cac26b840e
TAV1976_TOT_CONUS.zip,49893945,49.893944999999995,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__a1%2F14%2Fab%2Fa114abd3a395e62c153fa574270a66ef3b7adeb3
TAV1981_TOT_CONUS.zip,49632849,49.632849,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__52%2Ff7%2Fb3%2F52f7b37122763ce7f949bca5adb1a7d6983e794b
TAV1972_TOT_CONUS.zip,49987570,49.98757,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__91%2F25%2F10%2F91251038871af37374f98c319cc3430e5a44ef47
TAV1953_TOT_CONUS.zip,49433073,49.433073,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__22%2F95%2F9a%2F22959a41b33849be01da4c8091401422d65c452a
TAV1968_TOT_CONUS.zip,49639626,49.639626,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__c2%2F4a%2Fe9%2Fc24ae96cdb86dfe3dc3ea94364f3a13482c1b979
TAV1961_TOT_CONUS.zip,49376728,49.376728,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__60%2F78%2Fae%2F6078ae9109d2c184c1197eb8b0ee5ac6aa22d735
TAV1958_TOT_CONUS.zip,49303341,49.303340999999996,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__39%2Fb5%2F1c%2F39b51c3bab6c15c998954e17a81ea1e60dde17c3
TAV1998_TOT_CONUS.zip,49165113,49.165113,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__c6%2F40%2F19%2Fc6401994ac1b82c3059ad658d2cfbf213b4174c1
TAV1987_TOT_CONUS.zip,49652695,49.652694999999994,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__4e%2Fa0%2F82%2F4ea08260e9e1b20afd8595fd419acecbb2dd8cbc
TAV1971_TOT_CONUS.zip,49852492,49.852492,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__a2%2F9d%2F62%2Fa29d622701b068c1e6c78fb2af52650bba68b043
TAV1964_TOT_CONUS.zip,49872999,49.872999,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__5c%2F06%2F07%2F5c0607e23f5970bbb6ff0726e17141655752fc53
TAV1975_TOT_CONUS.zip,49747941,49.747941,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__62%2Fdb%2F8c%2F62db8ca6116f1f524167d658fef268cbf8025429
TAV2006_TOT_CONUS.zip,49501784,49.501784,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__d0%2F80%2F5e%2Fd0805e4441161e42be2c5da41be3e354b8e39403
TAV1991_TOT_CONUS.zip,49573330,49.57333,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__36%2F8a%2Fda%2F368ada890d50cb5befaccd71d75da5c09bf85d10
TAV1993_TOT_CONUS.zip,49829587,49.829587,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__0f%2F5e%2F63%2F0f5e635428d5e914da4eb6bd93823fb791d57163
TAV1980_TOT_CONUS.zip,49890331,49.890330999999996,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__3f%2F48%2Fe8%2F3f48e870966ea0cf534fcbf75aed2bc97fa01afa
TAV2001_TOT_CONUS.zip,49349408,49.349408,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__c6%2F2c%2F6f%2Fc62c6fc4060ade5eb4aa421cd9ad6782d8cb6910
TAV1997_TOT_CONUS.zip,49209327,49.209326999999995,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__38%2Fa0%2F73%2F38a0731ba204c2e2bb1366a4d316e5bda4e0b2d3
TAV1996_TOT_CONUS.zip,49789665,49.789665,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__05%2Fd1%2F24%2F05d124e7ebbcf2f36d09c1825e4a67ca47dbe0b2
TAV1994_TOT_CONUS.zip,49930890,49.93089,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__ec%2F5f%2F61%2Fec5f610b8648f49876df2cfca6b04c9cd916f5bd
TAV1986_TOT_CONUS.zip,49771408,49.771408,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__c0%2F0b%2F24%2Fc00b24f96a0374f508454c918bb12324df193bc8
TAV2002_TOT_CONUS.zip,49193339,49.193338999999995,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__69%2F05%2F1c%2F69051c57fec07e503a34c6e432ed30bf7840bf01
TAV1999_TOT_CONUS.zip,49314166,49.314166,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__f3%2F27%2F71%2Ff32771427abd64831486a2ba05e4d308378c4c5e
TAV1990_TOT_CONUS.zip,49769850,49.76985,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__c5%2Fd9%2F13%2Fc5d913052045b35c000ec2320347f9b95b4b0481
TAV2003_TOT_CONUS.zip,49225000,49.224999999999994,https://www.sciencebase.gov/catalog/file/get/574f3e86e4b0ee97d51abf31?f=__disk__ed%2F24%2F2c%2Fed242c9b9fd511515abf598ff0388844ce72165a
